MONTH,MATERIAL_NAME,PLANT_NAME,TOTAL_QUANTITY
2024-02,MAT-0410,CHINA-WAREHOUSE,0.0
2024-02,MAT-0410,SINGAPORE-WAREHOUSE,0.0
2024-02,MAT-0411,CHINA-WAREHOUSE,0.0
2024-02,MAT-0411,SINGAPORE-WAREHOUSE,0.0
2024-02,MAT-0412,CHINA-WAREHOUSE,0.0
2024-02,MAT-0412,SINGAPORE-WAREHOUSE,0.0
2024-02,MAT-0413,CHINA-WAREHOUSE,371.27
2024-02,MAT-0413,SINGAPORE-WAREHOUSE,258.505
2024-02,MAT-0414,CHINA-WAREHOUSE,0.0
2024-02,MAT-0414,SINGAPORE-WAREHOUSE,0.0
2024-02,MAT-0415,CHINA-WAREHOUSE,83.88
2024-02,MAT-0415,SINGAPORE-WAREHOUSE,49.5
2024-02,MAT-0416,CHINA-WAREHOUSE,0.0
2024-02,MAT-0416,SINGAPORE-WAREHOUSE,0.0
2024-02,MAT-0417,CHINA-WAREHOUSE,0.0
2024-02,MAT-0417,SINGAPORE-WAREHOUSE,0.0
2024-02,MAT-0418,CHINA-WAREHOUSE,0.0
2024-02,MAT-0418,SINGAPORE-WAREHOUSE,0.0
2024-02,MAT-0419,CHINA-WAREHOUSE,0.0
2024-02,MAT-0419,SINGAPORE-WAREHOUSE,0.0
2024-02,MAT-0420,CHINA-WAREHOUSE,0.0
2024-02,MAT-0420,SINGAPORE-WAREHOUSE,0.0
2024-02,MAT-0421,CHINA-WAREHOUSE,0.0
2024-02,MAT-0421,SINGAPORE-WAREHOUSE,497.76
2024-02,MAT-0422,CHINA-WAREHOUSE,0.0
2024-02,MAT-0422,SINGAPORE-WAREHOUSE,0.0
2024-02,MAT-0423,CHINA-WAREHOUSE,0.0
2024-02,MAT-0423,SINGAPORE-WAREHOUSE,0.0
2024-02,MAT-0424,CHINA-WAREHOUSE,0.0
2024-02,MAT-0424,SINGAPORE-WAREHOUSE,0.0
2024-02,MAT-0425,CHINA-WAREHOUSE,0.0
2024-02,MAT-0425,SINGAPORE-WAREHOUSE,0.0
2024-02,MAT-0426,CHINA-WAREHOUSE,0.0
2024-02,MAT-0426,SINGAPORE-WAREHOUSE,0.0
2024-02,MAT-0427,CHINA-WAREHOUSE,0.0
2024-02,MAT-0427,SINGAPORE-WAREHOUSE,0.0
2024-02,MAT-0428,CHINA-WAREHOUSE,49.5
2024-02,MAT-0428,SINGAPORE-WAREHOUSE,891.01
2024-02,MAT-0429,CHINA-WAREHOUSE,0.0
2024-02,MAT-0429,SINGAPORE-WAREHOUSE,0.0
2024-02,MAT-0430,CHINA-WAREHOUSE,0.0
2024-02,MAT-0430,SINGAPORE-WAREHOUSE,0.0
2024-02,MAT-0431,CHINA-WAREHOUSE,0.0
2024-02,MAT-0431,SINGAPORE-WAREHOUSE,0.0
2024-03,MAT-0001,CHINA-WAREHOUSE,679.79
2024-03,MAT-0001,SINGAPORE-WAREHOUSE,0.0
2024-03,MAT-0002,CHINA-WAREHOUSE,0.0
2024-03,MAT-0002,SINGAPORE-WAREHOUSE,0.0
2024-03,MAT-0003,CHINA-WAREHOUSE,0.0
2024-03,MAT-0003,SINGAPORE-WAREHOUSE,0.0
2024-03,MAT-0004,CHINA-WAREHOUSE,3.0
2024-03,MAT-0004,SINGAPORE-WAREHOUSE,0.0
2024-03,MAT-0005,CHINA-WAREHOUSE,0.0
2024-03,MAT-0005,SINGAPORE-WAREHOUSE,0.0
2024-03,MAT-0006,CHINA-WAREHOUSE,0.0
2024-03,MAT-0006,SINGAPORE-WAREHOUSE,0.0
2024-03,MAT-0007,CHINA-WAREHOUSE,75.78999999999999
2024-03,MAT-0007,SINGAPORE-WAREHOUSE,5.4
2024-03,MAT-0008,CHINA-WAREHOUSE,0.0
2024-03,MAT-0008,SINGAPORE-WAREHOUSE,0.0
2024-03,MAT-0009,CHINA-WAREHOUSE,187.2
2024-03,MAT-0009,SINGAPORE-WAREHOUSE,0.0
2024-03,MAT-0010,CHINA-WAREHOUSE,0.0
2024-03,MAT-0010,SINGAPORE-WAREHOUSE,0.0
2024-03,MAT-0011,CHINA-WAREHOUSE,0.0
2024-03,MAT-0011,SINGAPORE-WAREHOUSE,0.0
2024-03,MAT-0012,CHINA-WAREHOUSE,0.0
2024-03,MAT-0012,SINGAPORE-WAREHOUSE,0.0
2024-03,MAT-0013,CHINA-WAREHOUSE,106.73
2024-03,MAT-0013,SINGAPORE-WAREHOUSE,0.0
2024-03,MAT-0014,CHINA-WAREHOUSE,0.0
2024-03,MAT-0014,SINGAPORE-WAREHOUSE,0.0
2024-03,MAT-0015,CHINA-WAREHOUSE,200.04999999999998
2024-03,MAT-0015,SINGAPORE-WAREHOUSE,610.8
2024-03,MAT-0016,CHINA-WAREHOUSE,0.0
2024-03,MAT-0016,SINGAPORE-WAREHOUSE,0.0
2024-03,MAT-0017,CHINA-WAREHOUSE,22.5
2024-03,MAT-0017,SINGAPORE-WAREHOUSE,0.0
2024-03,MAT-0018,CHINA-WAREHOUSE,0.0
2024-03,MAT-0018,SINGAPORE-WAREHOUSE,0.0
2024-03,MAT-0019,CHINA-WAREHOUSE,0.0
2024-03,MAT-0019,SINGAPORE-WAREHOUSE,0.0
2024-03,MAT-0020,CHINA-WAREHOUSE,0.0
2024-03,MAT-0020,SINGAPORE-WAREHOUSE,0.0
2024-03,MAT-0021,CHINA-WAREHOUSE,0.0
2024-03,MAT-0021,SINGAPORE-WAREHOUSE,0.0
2024-03,MAT-0022,CHINA-WAREHOUSE,0.0
2024-03,MAT-0022,SINGAPORE-WAREHOUSE,0.0
2024-03,MAT-0023,CHINA-WAREHOUSE,0.0
2024-03,MAT-0023,SINGAPORE-WAREHOUSE,0.0
2024-03,MAT-0024,CHINA-WAREHOUSE,0.0
2024-03,MAT-0024,SINGAPORE-WAREHOUSE,0.0
2024-03,MAT-0025,CHINA-WAREHOUSE,0.0
2024-03,MAT-0025,SINGAPORE-WAREHOUSE,0.0
2024-03,MAT-0026,CHINA-WAREHOUSE,0.0
2024-03,MAT-0026,SINGAPORE-WAREHOUSE,0.0
2024-03,MAT-0027,CHINA-WAREHOUSE,0.0
2024-03,MAT-0027,SINGAPORE-WAREHOUSE,0.0
2024-03,MAT-0028,CHINA-WAREHOUSE,0.0
2024-03,MAT-0028,SINGAPORE-WAREHOUSE,0.0
2024-03,MAT-0029,CHINA-WAREHOUSE,0.0
2024-03,MAT-0029,SINGAPORE-WAREHOUSE,0.0
2024-03,MAT-0030,CHINA-WAREHOUSE,0.0
2024-03,MAT-0030,SINGAPORE-WAREHOUSE,0.0
2024-03,MAT-0031,CHINA-WAREHOUSE,0.0
2024-03,MAT-0031,SINGAPORE-WAREHOUSE,0.0
2024-03,MAT-0032,CHINA-WAREHOUSE,6.03
2024-03,MAT-0032,SINGAPORE-WAREHOUSE,0.0
2024-03,MAT-0033,CHINA-WAREHOUSE,0.0
2024-03,MAT-0033,SINGAPORE-WAREHOUSE,0.0
2024-03,MAT-0034,CHINA-WAREHOUSE,0.0
2024-03,MAT-0034,SINGAPORE-WAREHOUSE,0.0
2024-03,MAT-0035,CHINA-WAREHOUSE,6.88
2024-03,MAT-0035,SINGAPORE-WAREHOUSE,1.5
2024-03,MAT-0036,CHINA-WAREHOUSE,0.0
2024-03,MAT-0036,SINGAPORE-WAREHOUSE,0.0
2024-03,MAT-0037,CHINA-WAREHOUSE,0.0
2024-03,MAT-0037,SINGAPORE-WAREHOUSE,0.0
2024-03,MAT-0038,CHINA-WAREHOUSE,0.0
2024-03,MAT-0038,SINGAPORE-WAREHOUSE,0.0
2024-03,MAT-0039,CHINA-WAREHOUSE,0.0
2024-03,MAT-0039,SINGAPORE-WAREHOUSE,0.0
2024-03,MAT-0040,CHINA-WAREHOUSE,0.0
2024-03,MAT-0040,SINGAPORE-WAREHOUSE,0.0
2024-03,MAT-0041,CHINA-WAREHOUSE,0.0
2024-03,MAT-0041,SINGAPORE-WAREHOUSE,0.0
2024-03,MAT-0042,CHINA-WAREHOUSE,27.5
2024-03,MAT-0042,SINGAPORE-WAREHOUSE,0.0
2024-03,MAT-0043,CHINA-WAREHOUSE,0.0
2024-03,MAT-0043,SINGAPORE-WAREHOUSE,0.0
2024-03,MAT-0044,CHINA-WAREHOUSE,0.0
2024-03,MAT-0044,SINGAPORE-WAREHOUSE,0.0
2024-03,MAT-0045,CHINA-WAREHOUSE,0.0
2024-03,MAT-0045,SINGAPORE-WAREHOUSE,0.0
2024-03,MAT-0046,CHINA-WAREHOUSE,179.06
2024-03,MAT-0046,SINGAPORE-WAREHOUSE,0.0
2024-03,MAT-0047,CHINA-WAREHOUSE,22.53
2024-03,MAT-0047,SINGAPORE-WAREHOUSE,0.0
2024-03,MAT-0048,CHINA-WAREHOUSE,0.0
2024-03,MAT-0048,SINGAPORE-WAREHOUSE,0.0
2024-03,MAT-0049,CHINA-WAREHOUSE,173.45
2024-03,MAT-0049,SINGAPORE-WAREHOUSE,0.0
2024-03,MAT-0050,CHINA-WAREHOUSE,0.0
2024-03,MAT-0050,SINGAPORE-WAREHOUSE,24.75
2024-03,MAT-0051,CHINA-WAREHOUSE,0.0
2024-03,MAT-0051,SINGAPORE-WAREHOUSE,1112.53
2024-03,MAT-0052,CHINA-WAREHOUSE,0.0
2024-03,MAT-0052,SINGAPORE-WAREHOUSE,0.0
2024-03,MAT-0053,CHINA-WAREHOUSE,43.03
2024-03,MAT-0053,SINGAPORE-WAREHOUSE,0.0
2024-03,MAT-0054,CHINA-WAREHOUSE,0.0
2024-03,MAT-0054,SINGAPORE-WAREHOUSE,0.0
2024-03,MAT-0055,CHINA-WAREHOUSE,114.75
2024-03,MAT-0055,SINGAPORE-WAREHOUSE,0.0
2024-03,MAT-0056,CHINA-WAREHOUSE,187.06
2024-03,MAT-0056,SINGAPORE-WAREHOUSE,557.6
2024-03,MAT-0057,CHINA-WAREHOUSE,0.0
2024-03,MAT-0057,SINGAPORE-WAREHOUSE,0.0
2024-03,MAT-0058,CHINA-WAREHOUSE,0.0
2024-03,MAT-0058,SINGAPORE-WAREHOUSE,0.0
2024-03,MAT-0059,CHINA-WAREHOUSE,0.0
2024-03,MAT-0059,SINGAPORE-WAREHOUSE,0.0
2024-03,MAT-0060,CHINA-WAREHOUSE,0.0
2024-03,MAT-0060,SINGAPORE-WAREHOUSE,0.0
2024-03,MAT-0061,CHINA-WAREHOUSE,0.0
2024-03,MAT-0061,SINGAPORE-WAREHOUSE,0.0
2024-03,MAT-0062,CHINA-WAREHOUSE,0.0
2024-03,MAT-0062,SINGAPORE-WAREHOUSE,346.5
2024-03,MAT-0063,CHINA-WAREHOUSE,0.0
2024-03,MAT-0063,SINGAPORE-WAREHOUSE,0.0
2024-03,MAT-0064,CHINA-WAREHOUSE,0.0
2024-03,MAT-0064,SINGAPORE-WAREHOUSE,0.0
2024-03,MAT-0065,CHINA-WAREHOUSE,132.78
2024-03,MAT-0065,SINGAPORE-WAREHOUSE,7.175
2024-03,MAT-0066,CHINA-WAREHOUSE,0.0
2024-03,MAT-0066,SINGAPORE-WAREHOUSE,0.0
2024-03,MAT-0067,CHINA-WAREHOUSE,0.0
2024-03,MAT-0067,SINGAPORE-WAREHOUSE,0.0
2024-03,MAT-0068,CHINA-WAREHOUSE,0.0
2024-03,MAT-0068,SINGAPORE-WAREHOUSE,0.0
2024-03,MAT-0069,CHINA-WAREHOUSE,0.0
2024-03,MAT-0069,SINGAPORE-WAREHOUSE,0.0
2024-03,MAT-0070,CHINA-WAREHOUSE,0.0
2024-03,MAT-0070,SINGAPORE-WAREHOUSE,0.0
2024-03,MAT-0071,CHINA-WAREHOUSE,0.0
2024-03,MAT-0071,SINGAPORE-WAREHOUSE,0.0
2024-03,MAT-0072,CHINA-WAREHOUSE,0.0
2024-03,MAT-0072,SINGAPORE-WAREHOUSE,72.875
2024-03,MAT-0073,CHINA-WAREHOUSE,0.0
2024-03,MAT-0073,SINGAPORE-WAREHOUSE,0.0
2024-03,MAT-0074,CHINA-WAREHOUSE,0.0
2024-03,MAT-0074,SINGAPORE-WAREHOUSE,0.2
2024-03,MAT-0075,CHINA-WAREHOUSE,0.0
2024-03,MAT-0075,SINGAPORE-WAREHOUSE,51.0
2024-03,MAT-0076,CHINA-WAREHOUSE,0.0
2024-03,MAT-0076,SINGAPORE-WAREHOUSE,0.0
2024-03,MAT-0077,CHINA-WAREHOUSE,0.0
2024-03,MAT-0077,SINGAPORE-WAREHOUSE,0.0
2024-03,MAT-0078,CHINA-WAREHOUSE,0.0
2024-03,MAT-0078,SINGAPORE-WAREHOUSE,0.0
2024-03,MAT-0079,CHINA-WAREHOUSE,0.0
2024-03,MAT-0079,SINGAPORE-WAREHOUSE,0.0
2024-03,MAT-0080,CHINA-WAREHOUSE,0.0
2024-03,MAT-0080,SINGAPORE-WAREHOUSE,0.0
2024-03,MAT-0081,CHINA-WAREHOUSE,0.0
2024-03,MAT-0081,SINGAPORE-WAREHOUSE,0.0
2024-03,MAT-0082,CHINA-WAREHOUSE,137.5
2024-03,MAT-0082,SINGAPORE-WAREHOUSE,0.0
2024-03,MAT-0083,CHINA-WAREHOUSE,0.0
2024-03,MAT-0083,SINGAPORE-WAREHOUSE,0.0
2024-03,MAT-0084,CHINA-WAREHOUSE,1016.54
2024-03,MAT-0084,SINGAPORE-WAREHOUSE,0.0
2024-03,MAT-0085,CHINA-WAREHOUSE,2.5300000000000002
2024-03,MAT-0085,SINGAPORE-WAREHOUSE,6.875
2024-03,MAT-0086,CHINA-WAREHOUSE,0.0
2024-03,MAT-0086,SINGAPORE-WAREHOUSE,0.0
2024-03,MAT-0087,CHINA-WAREHOUSE,0.0
2024-03,MAT-0087,SINGAPORE-WAREHOUSE,0.0
2024-03,MAT-0088,CHINA-WAREHOUSE,0.0
2024-03,MAT-0088,SINGAPORE-WAREHOUSE,0.0
2024-03,MAT-0089,CHINA-WAREHOUSE,0.0
2024-03,MAT-0089,SINGAPORE-WAREHOUSE,0.0
2024-03,MAT-0090,CHINA-WAREHOUSE,0.0
2024-03,MAT-0090,SINGAPORE-WAREHOUSE,0.0
2024-03,MAT-0091,CHINA-WAREHOUSE,0.0
2024-03,MAT-0091,SINGAPORE-WAREHOUSE,0.0
2024-03,MAT-0092,CHINA-WAREHOUSE,0.0
2024-03,MAT-0092,SINGAPORE-WAREHOUSE,0.0
2024-03,MAT-0093,CHINA-WAREHOUSE,0.0
2024-03,MAT-0093,SINGAPORE-WAREHOUSE,0.0
2024-03,MAT-0094,CHINA-WAREHOUSE,0.0
2024-03,MAT-0094,SINGAPORE-WAREHOUSE,0.0
2024-03,MAT-0095,CHINA-WAREHOUSE,0.0
2024-03,MAT-0095,SINGAPORE-WAREHOUSE,0.0
2024-03,MAT-0096,CHINA-WAREHOUSE,49.5
2024-03,MAT-0096,SINGAPORE-WAREHOUSE,0.0
2024-03,MAT-0097,CHINA-WAREHOUSE,99.0
2024-03,MAT-0097,SINGAPORE-WAREHOUSE,0.0
2024-03,MAT-0098,CHINA-WAREHOUSE,49.51
2024-03,MAT-0098,SINGAPORE-WAREHOUSE,0.0
2024-03,MAT-0099,CHINA-WAREHOUSE,25.05
2024-03,MAT-0099,SINGAPORE-WAREHOUSE,173.25
2024-03,MAT-0100,CHINA-WAREHOUSE,0.0
2024-03,MAT-0100,SINGAPORE-WAREHOUSE,5.83
2024-03,MAT-0101,CHINA-WAREHOUSE,0.15
2024-03,MAT-0101,SINGAPORE-WAREHOUSE,0.0
2024-03,MAT-0102,CHINA-WAREHOUSE,0.0
2024-03,MAT-0102,SINGAPORE-WAREHOUSE,0.0
2024-03,MAT-0103,CHINA-WAREHOUSE,10.3
2024-03,MAT-0103,SINGAPORE-WAREHOUSE,0.0
2024-03,MAT-0104,CHINA-WAREHOUSE,5.5
2024-03,MAT-0104,SINGAPORE-WAREHOUSE,24.75
2024-03,MAT-0105,CHINA-WAREHOUSE,0.0
2024-03,MAT-0105,SINGAPORE-WAREHOUSE,24.75
2024-03,MAT-0106,CHINA-WAREHOUSE,0.0
2024-03,MAT-0106,SINGAPORE-WAREHOUSE,0.0
2024-03,MAT-0107,CHINA-WAREHOUSE,0.0
2024-03,MAT-0107,SINGAPORE-WAREHOUSE,0.0
2024-03,MAT-0108,CHINA-WAREHOUSE,0.0
2024-03,MAT-0108,SINGAPORE-WAREHOUSE,0.0
2024-03,MAT-0109,CHINA-WAREHOUSE,0.0
2024-03,MAT-0109,SINGAPORE-WAREHOUSE,24.75
2024-03,MAT-0110,CHINA-WAREHOUSE,0.0
2024-03,MAT-0110,SINGAPORE-WAREHOUSE,0.0
2024-03,MAT-0111,CHINA-WAREHOUSE,99.06
2024-03,MAT-0111,SINGAPORE-WAREHOUSE,2.75
2024-03,MAT-0112,CHINA-WAREHOUSE,447.19
2024-03,MAT-0112,SINGAPORE-WAREHOUSE,433.655
2024-03,MAT-0113,CHINA-WAREHOUSE,1.5599999999999998
2024-03,MAT-0113,SINGAPORE-WAREHOUSE,0.0
2024-03,MAT-0114,CHINA-WAREHOUSE,4.53
2024-03,MAT-0114,SINGAPORE-WAREHOUSE,76.5
2024-03,MAT-0115,CHINA-WAREHOUSE,3.38
2024-03,MAT-0115,SINGAPORE-WAREHOUSE,0.0
2024-03,MAT-0116,CHINA-WAREHOUSE,5.25
2024-03,MAT-0116,SINGAPORE-WAREHOUSE,8.25
2024-03,MAT-0117,CHINA-WAREHOUSE,0.0
2024-03,MAT-0117,SINGAPORE-WAREHOUSE,0.0
2024-03,MAT-0118,CHINA-WAREHOUSE,0.0
2024-03,MAT-0118,SINGAPORE-WAREHOUSE,0.0
2024-03,MAT-0119,CHINA-WAREHOUSE,0.0
2024-03,MAT-0119,SINGAPORE-WAREHOUSE,0.0
2024-03,MAT-0120,CHINA-WAREHOUSE,0.0
2024-03,MAT-0120,SINGAPORE-WAREHOUSE,0.0
2024-03,MAT-0121,CHINA-WAREHOUSE,0.0
2024-03,MAT-0121,SINGAPORE-WAREHOUSE,0.0
2024-03,MAT-0122,CHINA-WAREHOUSE,0.0
2024-03,MAT-0122,SINGAPORE-WAREHOUSE,26.25
2024-03,MAT-0123,CHINA-WAREHOUSE,0.0
2024-03,MAT-0123,SINGAPORE-WAREHOUSE,97.625
2024-03,MAT-0124,CHINA-WAREHOUSE,0.0
2024-03,MAT-0124,SINGAPORE-WAREHOUSE,0.0
2024-03,MAT-0125,CHINA-WAREHOUSE,0.0
2024-03,MAT-0125,SINGAPORE-WAREHOUSE,0.0
2024-03,MAT-0126,CHINA-WAREHOUSE,0.0
2024-03,MAT-0126,SINGAPORE-WAREHOUSE,0.0
2024-03,MAT-0127,CHINA-WAREHOUSE,0.0
2024-03,MAT-0127,SINGAPORE-WAREHOUSE,0.0
2024-03,MAT-0128,CHINA-WAREHOUSE,0.0
2024-03,MAT-0128,SINGAPORE-WAREHOUSE,0.0
2024-03,MAT-0129,CHINA-WAREHOUSE,0.0
2024-03,MAT-0129,SINGAPORE-WAREHOUSE,0.0
2024-03,MAT-0130,CHINA-WAREHOUSE,0.0
2024-03,MAT-0130,SINGAPORE-WAREHOUSE,0.0
2024-03,MAT-0131,CHINA-WAREHOUSE,0.0
2024-03,MAT-0131,SINGAPORE-WAREHOUSE,0.0
2024-03,MAT-0132,CHINA-WAREHOUSE,0.0
2024-03,MAT-0132,SINGAPORE-WAREHOUSE,0.0
2024-03,MAT-0133,CHINA-WAREHOUSE,0.0
2024-03,MAT-0133,SINGAPORE-WAREHOUSE,0.0
2024-03,MAT-0134,CHINA-WAREHOUSE,0.0
2024-03,MAT-0134,SINGAPORE-WAREHOUSE,0.0
2024-03,MAT-0135,CHINA-WAREHOUSE,0.0
2024-03,MAT-0135,SINGAPORE-WAREHOUSE,26.125
2024-03,MAT-0136,CHINA-WAREHOUSE,0.0
2024-03,MAT-0136,SINGAPORE-WAREHOUSE,0.0
2024-03,MAT-0137,CHINA-WAREHOUSE,226.88
2024-03,MAT-0137,SINGAPORE-WAREHOUSE,547.25
2024-03,MAT-0138,CHINA-WAREHOUSE,0.0
2024-03,MAT-0138,SINGAPORE-WAREHOUSE,0.0
2024-03,MAT-0139,CHINA-WAREHOUSE,0.0
2024-03,MAT-0139,SINGAPORE-WAREHOUSE,0.0
2024-03,MAT-0140,CHINA-WAREHOUSE,0.0
2024-03,MAT-0140,SINGAPORE-WAREHOUSE,0.0
2024-03,MAT-0141,CHINA-WAREHOUSE,0.0
2024-03,MAT-0141,SINGAPORE-WAREHOUSE,0.0
2024-03,MAT-0142,CHINA-WAREHOUSE,246.3
2024-03,MAT-0142,SINGAPORE-WAREHOUSE,0.0
2024-03,MAT-0143,CHINA-WAREHOUSE,120.03
2024-03,MAT-0143,SINGAPORE-WAREHOUSE,0.0
2024-03,MAT-0144,CHINA-WAREHOUSE,441.06
2024-03,MAT-0144,SINGAPORE-WAREHOUSE,0.0
2024-03,MAT-0145,CHINA-WAREHOUSE,2513.78
2024-03,MAT-0145,SINGAPORE-WAREHOUSE,0.0
2024-03,MAT-0146,CHINA-WAREHOUSE,357.6
2024-03,MAT-0146,SINGAPORE-WAREHOUSE,0.0
2024-03,MAT-0147,CHINA-WAREHOUSE,61.58
2024-03,MAT-0147,SINGAPORE-WAREHOUSE,0.0
2024-03,MAT-0148,CHINA-WAREHOUSE,0.0
2024-03,MAT-0148,SINGAPORE-WAREHOUSE,0.0
2024-03,MAT-0149,CHINA-WAREHOUSE,0.0
2024-03,MAT-0149,SINGAPORE-WAREHOUSE,0.0
2024-03,MAT-0150,CHINA-WAREHOUSE,36.1
2024-03,MAT-0150,SINGAPORE-WAREHOUSE,0.0
2024-03,MAT-0151,CHINA-WAREHOUSE,1.38
2024-03,MAT-0151,SINGAPORE-WAREHOUSE,39.879999999999995
2024-03,MAT-0152,CHINA-WAREHOUSE,0.0
2024-03,MAT-0152,SINGAPORE-WAREHOUSE,0.0
2024-03,MAT-0153,CHINA-WAREHOUSE,907.58
2024-03,MAT-0153,SINGAPORE-WAREHOUSE,0.0
2024-03,MAT-0154,CHINA-WAREHOUSE,4.45
2024-03,MAT-0154,SINGAPORE-WAREHOUSE,0.0
2024-03,MAT-0155,CHINA-WAREHOUSE,0.0
2024-03,MAT-0155,SINGAPORE-WAREHOUSE,0.0
2024-03,MAT-0156,CHINA-WAREHOUSE,2.0
2024-03,MAT-0156,SINGAPORE-WAREHOUSE,12.375
2024-03,MAT-0157,CHINA-WAREHOUSE,0.0
2024-03,MAT-0157,SINGAPORE-WAREHOUSE,0.0
2024-03,MAT-0158,CHINA-WAREHOUSE,76.5
2024-03,MAT-0158,SINGAPORE-WAREHOUSE,0.0
2024-03,MAT-0159,CHINA-WAREHOUSE,1.63
2024-03,MAT-0159,SINGAPORE-WAREHOUSE,0.0
2024-03,MAT-0160,CHINA-WAREHOUSE,0.13
2024-03,MAT-0160,SINGAPORE-WAREHOUSE,0.0
2024-03,MAT-0161,CHINA-WAREHOUSE,0.0
2024-03,MAT-0161,SINGAPORE-WAREHOUSE,0.0
2024-03,MAT-0162,CHINA-WAREHOUSE,0.0
2024-03,MAT-0162,SINGAPORE-WAREHOUSE,0.0
2024-03,MAT-0163,CHINA-WAREHOUSE,0.0
2024-03,MAT-0163,SINGAPORE-WAREHOUSE,0.0
2024-03,MAT-0164,CHINA-WAREHOUSE,0.0
2024-03,MAT-0164,SINGAPORE-WAREHOUSE,0.0
2024-03,MAT-0165,CHINA-WAREHOUSE,0.0
2024-03,MAT-0165,SINGAPORE-WAREHOUSE,0.0
2024-03,MAT-0166,CHINA-WAREHOUSE,0.0
2024-03,MAT-0166,SINGAPORE-WAREHOUSE,0.0
2024-03,MAT-0167,CHINA-WAREHOUSE,0.0
2024-03,MAT-0167,SINGAPORE-WAREHOUSE,0.0
2024-03,MAT-0168,CHINA-WAREHOUSE,0.0
2024-03,MAT-0168,SINGAPORE-WAREHOUSE,0.0
2024-03,MAT-0169,CHINA-WAREHOUSE,0.0
2024-03,MAT-0169,SINGAPORE-WAREHOUSE,0.0
2024-03,MAT-0170,CHINA-WAREHOUSE,0.0
2024-03,MAT-0170,SINGAPORE-WAREHOUSE,0.0
2024-03,MAT-0171,CHINA-WAREHOUSE,0.0
2024-03,MAT-0171,SINGAPORE-WAREHOUSE,0.0
2024-03,MAT-0172,CHINA-WAREHOUSE,0.0
2024-03,MAT-0172,SINGAPORE-WAREHOUSE,0.0
2024-03,MAT-0173,CHINA-WAREHOUSE,0.0
2024-03,MAT-0173,SINGAPORE-WAREHOUSE,0.0
2024-03,MAT-0174,CHINA-WAREHOUSE,2.5
2024-03,MAT-0174,SINGAPORE-WAREHOUSE,79.725
2024-03,MAT-0175,CHINA-WAREHOUSE,0.0
2024-03,MAT-0175,SINGAPORE-WAREHOUSE,0.0
2024-03,MAT-0176,CHINA-WAREHOUSE,51.0
2024-03,MAT-0176,SINGAPORE-WAREHOUSE,0.0
2024-03,MAT-0177,CHINA-WAREHOUSE,0.0
2024-03,MAT-0177,SINGAPORE-WAREHOUSE,0.0
2024-03,MAT-0178,CHINA-WAREHOUSE,27.0
2024-03,MAT-0178,SINGAPORE-WAREHOUSE,415.5
2024-03,MAT-0179,CHINA-WAREHOUSE,0.0
2024-03,MAT-0179,SINGAPORE-WAREHOUSE,0.0
2024-03,MAT-0180,CHINA-WAREHOUSE,0.58
2024-03,MAT-0180,SINGAPORE-WAREHOUSE,0.0
2024-03,MAT-0181,CHINA-WAREHOUSE,0.0
2024-03,MAT-0181,SINGAPORE-WAREHOUSE,0.0
2024-03,MAT-0182,CHINA-WAREHOUSE,0.0
2024-03,MAT-0182,SINGAPORE-WAREHOUSE,0.0
2024-03,MAT-0183,CHINA-WAREHOUSE,0.0
2024-03,MAT-0183,SINGAPORE-WAREHOUSE,0.0
2024-03,MAT-0184,CHINA-WAREHOUSE,0.0
2024-03,MAT-0184,SINGAPORE-WAREHOUSE,0.0
2024-03,MAT-0185,CHINA-WAREHOUSE,0.0
2024-03,MAT-0185,SINGAPORE-WAREHOUSE,0.0
2024-03,MAT-0186,CHINA-WAREHOUSE,0.0
2024-03,MAT-0186,SINGAPORE-WAREHOUSE,0.0
2024-03,MAT-0187,CHINA-WAREHOUSE,0.0
2024-03,MAT-0187,SINGAPORE-WAREHOUSE,0.0
2024-03,MAT-0188,CHINA-WAREHOUSE,0.0
2024-03,MAT-0188,SINGAPORE-WAREHOUSE,0.0
2024-03,MAT-0189,CHINA-WAREHOUSE,0.0
2024-03,MAT-0189,SINGAPORE-WAREHOUSE,0.0
2024-03,MAT-0190,CHINA-WAREHOUSE,0.0
2024-03,MAT-0190,SINGAPORE-WAREHOUSE,0.0
2024-03,MAT-0191,CHINA-WAREHOUSE,0.0
2024-03,MAT-0191,SINGAPORE-WAREHOUSE,0.0
2024-03,MAT-0192,CHINA-WAREHOUSE,0.0
2024-03,MAT-0192,SINGAPORE-WAREHOUSE,0.0
2024-03,MAT-0193,CHINA-WAREHOUSE,57.120000000000005
2024-03,MAT-0193,SINGAPORE-WAREHOUSE,0.0
2024-03,MAT-0194,CHINA-WAREHOUSE,0.0
2024-03,MAT-0194,SINGAPORE-WAREHOUSE,0.0
2024-03,MAT-0195,CHINA-WAREHOUSE,0.3
2024-03,MAT-0195,SINGAPORE-WAREHOUSE,0.0
2024-03,MAT-0196,CHINA-WAREHOUSE,0.0
2024-03,MAT-0196,SINGAPORE-WAREHOUSE,0.0
2024-03,MAT-0197,CHINA-WAREHOUSE,0.23
2024-03,MAT-0197,SINGAPORE-WAREHOUSE,0.0
2024-03,MAT-0198,CHINA-WAREHOUSE,247.54
2024-03,MAT-0198,SINGAPORE-WAREHOUSE,0.0
2024-03,MAT-0199,CHINA-WAREHOUSE,0.0
2024-03,MAT-0199,SINGAPORE-WAREHOUSE,0.0
